object_id,name,value
0d7711157a8724022401897e55a649d890ddaa4a,WBS_L.3-Building,B22
0d7711157a8724022401897e55a649d890ddaa4a,WBS_L.4-Level,L04
0d7711157a8724022401897e55a649d890ddaa4a,Perimeter,23951.72080380507
0d7711157a8724022401897e55a649d890ddaa4a,Name,Patientstue
0dbb1a191e3e7f9035b2dd1d3e8ee90d76648159,WBS_L.3-Building,B20
0dbb1a191e3e7f9035b2dd1d3e8ee90d76648159,WBS_L.4-Level,L01
0dbb1a191e3e7f9035b2dd1d3e8ee90d76648159,Perimeter,5534.860060424826
0dbb1a191e3e7f9035b2dd1d3e8ee90d76648159,Name,Toilet
0ddc49bc232209bae65c0136016ed2017e7da47a,WBS_L.3-Building,B24
0ddc49bc232209bae65c0136016ed2017e7da47a,WBS_L.4-Level,L02
0ddc49bc232209bae65c0136016ed2017e7da47a,Perimeter,16240.000060162276
0ddc49bc232209bae65c0136016ed2017e7da47a,Name,Lager
0e22fc3c1eca3956132b5142b3b6710cf64a51c5,WBS_L.3-Building,B22
0e22fc3c1eca3956132b5142b3b6710cf64a51c5,WBS_L.4-Level,L02
0e22fc3c1eca3956132b5142b3b6710cf64a51c5,Perimeter,26089.800121603494
0e22fc3c1eca3956132b5142b3b6710cf64a51c5,Name,Trappe
0e4c2f6533fd63b891ffb757a2e24a92ce9d5c29,WBS_L.3-Building,B20
0e4c2f6533fd63b891ffb757a2e24a92ce9d5c29,WBS_L.4-Level,L03
0e4c2f6533fd63b891ffb757a2e24a92ce9d5c29,Perimeter,24155.72104670079
0e4c2f6533fd63b891ffb757a2e24a92ce9d5c29,Name,Patientstue
0e80c1162d7e2e0bd054e973614c71cf61a17231,WBS_L.3-Building,B24
0e80c1162d7e2e0bd054e973614c71cf61a17231,WBS_L.4-Level,L04
0e80c1162d7e2e0bd054e973614c71cf61a17231,Perimeter,22348.400165583113
0e80c1162d7e2e0bd054e973614c71cf61a17231,Name,Uren zone
0e823fcca4e1da0e74cc8e59f0768ec8deeeccdf,WBS_L.3-Building,B24
0e823fcca4e1da0e74cc8e59f0768ec8deeeccdf,WBS_L.4-Level,L02
0e823fcca4e1da0e74cc8e59f0768ec8deeeccdf,Perimeter,23690.802664770952
0e823fcca4e1da0e74cc8e59f0768ec8deeeccdf,Name,Teknikrum
0e8d90738c29c91c773e0c9909462050bd215a49,WBS_L.3-Building,B20
0e8d90738c29c91c773e0c9909462050bd215a49,WBS_L.4-Level,L03
0e8d90738c29c91c773e0c9909462050bd215a49,Perimeter,38108.976751896866
0e8d90738c29c91c773e0c9909462050bd215a49,Name,Etagekøkken
0e992478b3cb4368267203b7dbfa51d8914b9c20,WBS_L.3-Building,B24
0e992478b3cb4368267203b7dbfa51d8914b9c20,WBS_L.4-Level,L00
0e992478b3cb4368267203b7dbfa51d8914b9c20,Perimeter,26489.999877973285
0e992478b3cb4368267203b7dbfa51d8914b9c20,Name,Trappe
0eb8fd578f5089600e9913bd82767e7cb8fe684a,WBS_L.3-Building,B24
0eb8fd578f5089600e9913bd82767e7cb8fe684a,WBS_L.4-Level,L01
0eb8fd578f5089600e9913bd82767e7cb8fe684a,Perimeter,10997.858980204246
0eb8fd578f5089600e9913bd82767e7cb8fe684a,Name,Forrum
0ece892092b6f3375034bd8ff09f02d88d3f9643,WBS_L.3-Building,B20
0ece892092b6f3375034bd8ff09f02d88d3f9643,WBS_L.4-Level,L00
0ece892092b6f3375034bd8ff09f02d88d3f9643,Perimeter,13827.25881663777
0ece892092b6f3375034bd8ff09f02d88d3f9643,Name,Samtalerum
0eee4782c4856d870949a7facc43120fa8186fc8,WBS_L.3-Building,B24
0eee4782c4856d870949a7facc43120fa8186fc8,WBS_L.4-Level,L03
0eee4782c4856d870949a7facc43120fa8186fc8,Perimeter,9450.000000000728
0eee4782c4856d870949a7facc43120fa8186fc8,Name,Toilet/bad
0f2822454731f4d258ec80aa21df1a1b98ca30e0,WBS_L.3-Building,B22
0f2822454731f4d258ec80aa21df1a1b98ca30e0,WBS_L.4-Level,L03
0f2822454731f4d258ec80aa21df1a1b98ca30e0,Perimeter,23801.720691339753
0f2822454731f4d258ec80aa21df1a1b98ca30e0,Name,Patientstue
0f4733aaecdef0a3f94341d52bf5ae18dce894de,WBS_L.3-Building,B24
0f4733aaecdef0a3f94341d52bf5ae18dce894de,WBS_L.4-Level,L04
0f4733aaecdef0a3f94341d52bf5ae18dce894de,Perimeter,9751.935345580187
0f4733aaecdef0a3f94341d52bf5ae18dce894de,Name,Rengøringsrum
0f74c8e18ebfa88dfb2023092bf7db9fabb865b2,WBS_L.3-Building,B24
0f74c8e18ebfa88dfb2023092bf7db9fabb865b2,WBS_L.4-Level,L01
0f74c8e18ebfa88dfb2023092bf7db9fabb865b2,Perimeter,12300.000000000764
0f74c8e18ebfa88dfb2023092bf7db9fabb865b2,Name,Elevator
0f78b4b687f35a9210556e26e703e6c09514028c,WBS_L.3-Building,B24
0f78b4b687f35a9210556e26e703e6c09514028c,WBS_L.4-Level,L04
0f78b4b687f35a9210556e26e703e6c09514028c,Perimeter,21739.00005027743
0f78b4b687f35a9210556e26e703e6c09514028c,Name,"Kontor, Storrum"
10550a8e357e8063f10072e98c402e89c3037589,WBS_L.3-Building,B20
10550a8e357e8063f10072e98c402e89c3037589,WBS_L.4-Level,L03
10550a8e357e8063f10072e98c402e89c3037589,Perimeter,20210.00024470262
10550a8e357e8063f10072e98c402e89c3037589,Name,Personaleophold
10a13146fbea91af4c6ab72612c67ff4407870e4,WBS_L.3-Building,B20
10a13146fbea91af4c6ab72612c67ff4407870e4,WBS_L.4-Level,L03
10a13146fbea91af4c6ab72612c67ff4407870e4,Perimeter,24205.000129470238
10a13146fbea91af4c6ab72612c67ff4407870e4,Name,Patientstue
10be4be39be367acebb7d38a6d38d13d48711bbf,WBS_L.3-Building,B24
10be4be39be367acebb7d38a6d38d13d48711bbf,WBS_L.4-Level,L03
10be4be39be367acebb7d38a6d38d13d48711bbf,Perimeter,27474.800063690564
10be4be39be367acebb7d38a6d38d13d48711bbf,Name,Depot
10e76ff244e0fc50faeb3378b1d7999509887647,WBS_L.3-Building,B20
10e76ff244e0fc50faeb3378b1d7999509887647,WBS_L.4-Level,L00
10e76ff244e0fc50faeb3378b1d7999509887647,Perimeter,195384.56004181842
10e76ff244e0fc50faeb3378b1d7999509887647,Name,Korridor
1152ceeb1c173028cf6ce823774d7c779a7f920a,WBS_L.3-Building,B24
1152ceeb1c173028cf6ce823774d7c779a7f920a,WBS_L.4-Level,L01
1152ceeb1c173028cf6ce823774d7c779a7f920a,Perimeter,11909.999999998505
1152ceeb1c173028cf6ce823774d7c779a7f920a,Name,Ren zone
1181a45b3948a3188eebc826301594c41bf615db,WBS_L.3-Building,B22
1181a45b3948a3188eebc826301594c41bf615db,WBS_L.4-Level,L03
1181a45b3948a3188eebc826301594c41bf615db,Perimeter,9459.99999999972
1181a45b3948a3188eebc826301594c41bf615db,Name,Toilet/bad
11aa85db910ceac92602048733650fecedd8c83b,WBS_L.3-Building,B22
11aa85db910ceac92602048733650fecedd8c83b,WBS_L.4-Level,L04
11aa85db910ceac92602048733650fecedd8c83b,Perimeter,9449.999999999618
11aa85db910ceac92602048733650fecedd8c83b,Name,Toilet/bad
11c0a6a093ce38faf76ac966f956d2eed0eec9a3,WBS_L.3-Building,B24
11c0a6a093ce38faf76ac966f956d2eed0eec9a3,WBS_L.4-Level,L00
11c0a6a093ce38faf76ac966f956d2eed0eec9a3,Perimeter,20340.188543654112
11c0a6a093ce38faf76ac966f956d2eed0eec9a3,Name,Vindfang
11fbb85c750fe2eccca3c1f718bfcafce29008df,WBS_L.3-Building,B22
11fbb85c750fe2eccca3c1f718bfcafce29008df,WBS_L.4-Level,L04
11fbb85c750fe2eccca3c1f718bfcafce29008df,Perimeter,9450.000000000935
11fbb85c750fe2eccca3c1f718bfcafce29008df,Name,Toilet/bad
120405bdbb4425b9c14491ecddb41ae013015e2a,WBS_L.3-Building,B20
120405bdbb4425b9c14491ecddb41ae013015e2a,WBS_L.4-Level,L03
120405bdbb4425b9c14491ecddb41ae013015e2a,Perimeter,24205.00012208385
120405bdbb4425b9c14491ecddb41ae013015e2a,Name,Patientstue
124a57a54262895ec3bfbc6a01bba24a70f2ed21,WBS_L.3-Building,B24
124a57a54262895ec3bfbc6a01bba24a70f2ed21,WBS_L.4-Level,L04
124a57a54262895ec3bfbc6a01bba24a70f2ed21,Perimeter,24204.99996774091
124a57a54262895ec3bfbc6a01bba24a70f2ed21,Name,Patientstue
1262cab87c3ad59385ee1d661ae4f081dc0de3e4,WBS_L.3-Building,B22
1262cab87c3ad59385ee1d661ae4f081dc0de3e4,WBS_L.4-Level,L02
1262cab87c3ad59385ee1d661ae4f081dc0de3e4,Perimeter,13139.99987925168
1262cab87c3ad59385ee1d661ae4f081dc0de3e4,Name,Manuel vask
12c008e582c003be3fe5928ae4bc6a499a8ac14d,WBS_L.3-Building,B24
12c008e582c003be3fe5928ae4bc6a499a8ac14d,WBS_L.4-Level,L01
12c008e582c003be3fe5928ae4bc6a499a8ac14d,Perimeter,23639.999999114192
12c008e582c003be3fe5928ae4bc6a499a8ac14d,Name,Undersøgelses og behandlingsrum
12ccdebf1975d3b659e6f4558ac99f865d3eb4b4,WBS_L.3-Building,B24
12ccdebf1975d3b659e6f4558ac99f865d3eb4b4,WBS_L.4-Level,L01
12ccdebf1975d3b659e6f4558ac99f865d3eb4b4,Perimeter,5817.333333427719
12ccdebf1975d3b659e6f4558ac99f865d3eb4b4,Name,Toilet
12e3e72fd621659ba417724b7788403812f94c8f,WBS_L.3-Building,B22
12e3e72fd621659ba417724b7788403812f94c8f,WBS_L.4-Level,L04
12e3e72fd621659ba417724b7788403812f94c8f,Perimeter,12900.000000000186
12e3e72fd621659ba417724b7788403812f94c8f,Name,Elev.03
130627ade739895bb196aadd3095cfe20e353a6e,WBS_L.3-Building,B24
130627ade739895bb196aadd3095cfe20e353a6e,WBS_L.4-Level,L00
130627ade739895bb196aadd3095cfe20e353a6e,Perimeter,5667.999999998644
130627ade739895bb196aadd3095cfe20e353a6e,Name,Toilet
13d3c31cb43b99c58361e9444f168d0d164736f0,WBS_L.3-Building,B24
13d3c31cb43b99c58361e9444f168d0d164736f0,WBS_L.4-Level,L04
13d3c31cb43b99c58361e9444f168d0d164736f0,Perimeter,9459.999999999236
13d3c31cb43b99c58361e9444f168d0d164736f0,Name,Toilet/bad
13d4986962daca01238f9a89aa8af14daac90412,WBS_L.3-Building,B20
13d4986962daca01238f9a89aa8af14daac90412,WBS_L.4-Level,L04
13d4986962daca01238f9a89aa8af14daac90412,Perimeter,9449.999999999618
13d4986962daca01238f9a89aa8af14daac90412,Name,Toilet/bad
1404729efad394761c527dc9206f7fd1d5b412a8,WBS_L.3-Building,B20
1404729efad394761c527dc9206f7fd1d5b412a8,WBS_L.4-Level,L00
1404729efad394761c527dc9206f7fd1d5b412a8,Perimeter,13883.96027176631
1404729efad394761c527dc9206f7fd1d5b412a8,Name,Afsnitskøkken
142a2d4e789452fde02cec318998448630d87f45,WBS_L.3-Building,B24
142a2d4e789452fde02cec318998448630d87f45,WBS_L.4-Level,L04
142a2d4e789452fde02cec318998448630d87f45,Perimeter,26628.399939554194
142a2d4e789452fde02cec318998448630d87f45,Name,Depot
142fb0640c5e9442eb2372c0938f54c2f99e56f6,WBS_L.3-Building,B22
142fb0640c5e9442eb2372c0938f54c2f99e56f6,WBS_L.4-Level,L03
142fb0640c5e9442eb2372c0938f54c2f99e56f6,Perimeter,9450.000000000728
142fb0640c5e9442eb2372c0938f54c2f99e56f6,Name,Toilet/bad
14729217968a678cb31b4710218951a41dc69118,WBS_L.3-Building,B20
14729217968a678cb31b4710218951a41dc69118,WBS_L.4-Level,L00
14729217968a678cb31b4710218951a41dc69118,Perimeter,4290.500066850352
14729217968a678cb31b4710218951a41dc69118,Name,Niche
14b397cf4ddba502f6c88fcf909c9759a3a87ee4,WBS_L.3-Building,B24
14b397cf4ddba502f6c88fcf909c9759a3a87ee4,WBS_L.4-Level,L00
14b397cf4ddba502f6c88fcf909c9759a3a87ee4,Perimeter,15654.999999000254
14b397cf4ddba502f6c88fcf909c9759a3a87ee4,Name,Samtalerum
15243430edfc1fe01533e235e73ca69f0340e711,WBS_L.3-Building,B22
15243430edfc1fe01533e235e73ca69f0340e711,WBS_L.4-Level,L00
15243430edfc1fe01533e235e73ca69f0340e711,Perimeter,22559.999877969847
15243430edfc1fe01533e235e73ca69f0340e711,Name,Depot
15711e3e841e371acd90ecd9777392dacd60063e,WBS_L.3-Building,B22
15711e3e841e371acd90ecd9777392dacd60063e,WBS_L.4-Level,L03
15711e3e841e371acd90ecd9777392dacd60063e,Perimeter,23951.720924923713
15711e3e841e371acd90ecd9777392dacd60063e,Name,Patientstue
1575e2d6b5f360cf00cc91ad522e8ddb319cc0ba,WBS_L.3-Building,B22
1575e2d6b5f360cf00cc91ad522e8ddb319cc0ba,WBS_L.4-Level,L02
1575e2d6b5f360cf00cc91ad522e8ddb319cc0ba,Perimeter,6637.999996882294
1575e2d6b5f360cf00cc91ad522e8ddb319cc0ba,Name,Toilet/bad
158dab7ad081989f9b6ab6834f64f8dd63325c57,WBS_L.3-Building,B22
158dab7ad081989f9b6ab6834f64f8dd63325c57,WBS_L.4-Level,L01
158dab7ad081989f9b6ab6834f64f8dd63325c57,Perimeter,114759.45652160064
158dab7ad081989f9b6ab6834f64f8dd63325c57,Name,Skakt VVS
15a32b688480a068150fee30451ff3780571f92a,WBS_L.3-Building,B24
15a32b688480a068150fee30451ff3780571f92a,WBS_L.4-Level,L04
15a32b688480a068150fee30451ff3780571f92a,Perimeter,9459.999999997215
15a32b688480a068150fee30451ff3780571f92a,Name,Toilet/bad
15bcea37608b580926a0b313ba0c5ca1cdad3b82,WBS_L.3-Building,B24
15bcea37608b580926a0b313ba0c5ca1cdad3b82,WBS_L.4-Level,L02
15bcea37608b580926a0b313ba0c5ca1cdad3b82,Perimeter,26949.899942224132
15bcea37608b580926a0b313ba0c5ca1cdad3b82,Name,Korridor
15e05ff4baaebcbf25e64ce341171f031db950af,WBS_L.3-Building,B24
15e05ff4baaebcbf25e64ce341171f031db950af,WBS_L.4-Level,L00
15e05ff4baaebcbf25e64ce341171f031db950af,Perimeter,27880.19975653765
15e05ff4baaebcbf25e64ce341171f031db950af,Name,AGV rum
165337a1e5b8578eaabc34b8f6fcc44dc02423da,WBS_L.3-Building,B24
165337a1e5b8578eaabc34b8f6fcc44dc02423da,WBS_L.4-Level,L04
165337a1e5b8578eaabc34b8f6fcc44dc02423da,Perimeter,39911.10662662145
165337a1e5b8578eaabc34b8f6fcc44dc02423da,Name,Etagekøkken
167bee380a46c58779d2b79141c094ebdfa9b05c,WBS_L.3-Building,B22
167bee380a46c58779d2b79141c094ebdfa9b05c,WBS_L.4-Level,L03
167bee380a46c58779d2b79141c094ebdfa9b05c,Perimeter,23951.72092118147
167bee380a46c58779d2b79141c094ebdfa9b05c,Name,Patientstue
16989174dc324e2b3af3bfa454037cf7ebbf0283,WBS_L.3-Building,B20
16989174dc324e2b3af3bfa454037cf7ebbf0283,WBS_L.4-Level,L00
16989174dc324e2b3af3bfa454037cf7ebbf0283,Perimeter,24130.00002236738
16989174dc324e2b3af3bfa454037cf7ebbf0283,Name,Personaleophold
16adfe976e82721aab02f2296e375c79f64d712c,WBS_L.3-Building,B24
16adfe976e82721aab02f2296e375c79f64d712c,WBS_L.4-Level,L02
16adfe976e82721aab02f2296e375c79f64d712c,Perimeter,6587.999999999819
16adfe976e82721aab02f2296e375c79f64d712c,Name,Toilet/bad
16d572b702b2adb1a148a7960c93694f7e4f319b,WBS_L.3-Building,B22
16d572b702b2adb1a148a7960c93694f7e4f319b,WBS_L.4-Level,L01
16d572b702b2adb1a148a7960c93694f7e4f319b,Perimeter,7306.785592968361
16d572b702b2adb1a148a7960c93694f7e4f319b,Name,Skakt
16f7f282a95c0be9b46c85a5e7cc435fab1f5aa7,WBS_L.3-Building,B24
16f7f282a95c0be9b46c85a5e7cc435fab1f5aa7,WBS_L.4-Level,L02
16f7f282a95c0be9b46c85a5e7cc435fab1f5aa7,Perimeter,21240.000000002794
16f7f282a95c0be9b46c85a5e7cc435fab1f5aa7,Name,Vagtværelse
16fe9f027513968c9a0566f8f7d427f7a2c4c61d,WBS_L.3-Building,B24
16fe9f027513968c9a0566f8f7d427f7a2c4c61d,WBS_L.4-Level,L03
16fe9f027513968c9a0566f8f7d427f7a2c4c61d,Perimeter,19662.379012837817
16fe9f027513968c9a0566f8f7d427f7a2c4c61d,Name,Kommunikationsrum
1714a259b2468aff37fe272d40849cf66dc188b2,WBS_L.3-Building,B22
1714a259b2468aff37fe272d40849cf66dc188b2,WBS_L.4-Level,L01
1714a259b2468aff37fe272d40849cf66dc188b2,Perimeter,23885.000112509715
1714a259b2468aff37fe272d40849cf66dc188b2,Name,Depot
1723f25bc3db464d1872174d59cbb3f672a27a53,WBS_L.3-Building,B20
1723f25bc3db464d1872174d59cbb3f672a27a53,WBS_L.4-Level,L04
1723f25bc3db464d1872174d59cbb3f672a27a53,Perimeter,27458.38411210299
1723f25bc3db464d1872174d59cbb3f672a27a53,Name,"Kontor, Storrum"
1751f8d7896c10d15d7a09190935ca18781d546c,WBS_L.3-Building,B24
1751f8d7896c10d15d7a09190935ca18781d546c,WBS_L.4-Level,L04
1751f8d7896c10d15d7a09190935ca18781d546c,Perimeter,11108.000000000731
1751f8d7896c10d15d7a09190935ca18781d546c,Name,Afsnitskøkken
1761bed95c3611dd37bc69bf2485065b5aea428f,WBS_L.3-Building,B24
1761bed95c3611dd37bc69bf2485065b5aea428f,WBS_L.4-Level,L01
1761bed95c3611dd37bc69bf2485065b5aea428f,Perimeter,29060.059096270183
1761bed95c3611dd37bc69bf2485065b5aea428f,Name,Korridor
17a17622b43f2c8bb7756e285571c800d5f8cd39,WBS_L.3-Building,B20
17a17622b43f2c8bb7756e285571c800d5f8cd39,WBS_L.4-Level,L01
17a17622b43f2c8bb7756e285571c800d5f8cd39,Perimeter,23740.000009093943
17a17622b43f2c8bb7756e285571c800d5f8cd39,Name,Opstilling
17cd9cf4eb1713bca4787be90d80d9df09ea51c4,WBS_L.3-Building,B24
17cd9cf4eb1713bca4787be90d80d9df09ea51c4,WBS_L.4-Level,L03
17cd9cf4eb1713bca4787be90d80d9df09ea51c4,Perimeter,9459.999999999858
17cd9cf4eb1713bca4787be90d80d9df09ea51c4,Name,Toilet/bad
17ce223ca2f5eb21b0fb6ec4dc46b69c0963ce23,WBS_L.3-Building,B24
17ce223ca2f5eb21b0fb6ec4dc46b69c0963ce23,WBS_L.4-Level,L02
17ce223ca2f5eb21b0fb6ec4dc46b69c0963ce23,Perimeter,24100.000002971174
17ce223ca2f5eb21b0fb6ec4dc46b69c0963ce23,Name,Depot
17d9270f279509c8d529ef5d56aa4c81ca59ff2d,WBS_L.3-Building,B20
17d9270f279509c8d529ef5d56aa4c81ca59ff2d,WBS_L.4-Level,L04
17d9270f279509c8d529ef5d56aa4c81ca59ff2d,Perimeter,9675.000008225563
17d9270f279509c8d529ef5d56aa4c81ca59ff2d,Name,Rengøringsrum
17e6affdc955954d3ecc4f4cdb8b84043e3efb83,WBS_L.3-Building,B20
17e6affdc955954d3ecc4f4cdb8b84043e3efb83,WBS_L.4-Level,L01
17e6affdc955954d3ecc4f4cdb8b84043e3efb83,Perimeter,13565.000117776632
17e6affdc955954d3ecc4f4cdb8b84043e3efb83,Name,Vente
17f8668d9cddc5ac01fb5851144dd54efd09f188,WBS_L.3-Building,B24
17f8668d9cddc5ac01fb5851144dd54efd09f188,WBS_L.4-Level,L03
17f8668d9cddc5ac01fb5851144dd54efd09f188,Perimeter,24204.99987822148
17f8668d9cddc5ac01fb5851144dd54efd09f188,Name,Patientstue
18148c859cbb7a7e4b563e4c38ce88914f1c571d,WBS_L.3-Building,B24
18148c859cbb7a7e4b563e4c38ce88914f1c571d,WBS_L.4-Level,L00
18148c859cbb7a7e4b563e4c38ce88914f1c571d,Perimeter,12300.000000000322
18148c859cbb7a7e4b563e4c38ce88914f1c571d,Name,Elevator
1844ba901343a81270137e9b5b2a65ca4487a450,WBS_L.3-Building,B24
1844ba901343a81270137e9b5b2a65ca4487a450,WBS_L.4-Level,L04
1844ba901343a81270137e9b5b2a65ca4487a450,Perimeter,9450.00000000253
1844ba901343a81270137e9b5b2a65ca4487a450,Name,Toilet/bad
18ec9165a47d2d7ff7ef70687db6ec0a2e11a558,WBS_L.3-Building,B24
18ec9165a47d2d7ff7ef70687db6ec0a2e11a558,WBS_L.4-Level,L01
18ec9165a47d2d7ff7ef70687db6ec0a2e11a558,Perimeter,10653.0000038289
18ec9165a47d2d7ff7ef70687db6ec0a2e11a558,Name,Rengøringsrum
19847f67fd1cecbfd41c8abc6d92c53fd8baa727,WBS_L.3-Building,B24
19847f67fd1cecbfd41c8abc6d92c53fd8baa727,WBS_L.4-Level,L04
19847f67fd1cecbfd41c8abc6d92c53fd8baa727,Perimeter,19584.223377261453
19847f67fd1cecbfd41c8abc6d92c53fd8baa727,Name,Kommunikationsrum
19b0e5d0cb37ede3952e1d64a3dc81b7ca8df9f4,WBS_L.3-Building,B22
19b0e5d0cb37ede3952e1d64a3dc81b7ca8df9f4,WBS_L.4-Level,L04
19b0e5d0cb37ede3952e1d64a3dc81b7ca8df9f4,Perimeter,0
19b0e5d0cb37ede3952e1d64a3dc81b7ca8df9f4,Name,Niche
19c6537c20df793cd72968de393d4c7dc66de3be,WBS_L.3-Building,B24
19c6537c20df793cd72968de393d4c7dc66de3be,WBS_L.4-Level,L02
19c6537c20df793cd72968de393d4c7dc66de3be,Perimeter,7118.99999999975
19c6537c20df793cd72968de393d4c7dc66de3be,Name,"Toilet/bad, personale"
19cf54a3bff70760c4853f0df1631e25a0898416,WBS_L.3-Building,B20
19cf54a3bff70760c4853f0df1631e25a0898416,WBS_L.4-Level,L02
19cf54a3bff70760c4853f0df1631e25a0898416,Perimeter,54510.00000020374
19cf54a3bff70760c4853f0df1631e25a0898416,Name,Korridor
1a00a0d2b92a418e3a8842729ae5c2a8580b5c4c,WBS_L.3-Building,B20
1a00a0d2b92a418e3a8842729ae5c2a8580b5c4c,WBS_L.4-Level,L04
1a00a0d2b92a418e3a8842729ae5c2a8580b5c4c,Perimeter,9449.999999999618
1a00a0d2b92a418e3a8842729ae5c2a8580b5c4c,Name,Toilet/bad
1a40d47a00478d4b8afca644ee84caf4b18f3f87,WBS_L.3-Building,B20
1a40d47a00478d4b8afca644ee84caf4b18f3f87,WBS_L.4-Level,L02
1a40d47a00478d4b8afca644ee84caf4b18f3f87,Perimeter,6398.0000000007585
1a40d47a00478d4b8afca644ee84caf4b18f3f87,Name,Toilet/bad
1ab209fb99e1b1073edcb18ed3fcd92ff188fdf4,WBS_L.3-Building,B24
1ab209fb99e1b1073edcb18ed3fcd92ff188fdf4,WBS_L.4-Level,L03
1ab209fb99e1b1073edcb18ed3fcd92ff188fdf4,Perimeter,24204.99987141548
1ab209fb99e1b1073edcb18ed3fcd92ff188fdf4,Name,Patientstue
1af120643b9ce132fc56ad34785dfb53749e4893,WBS_L.3-Building,B20
1af120643b9ce132fc56ad34785dfb53749e4893,WBS_L.4-Level,L00
1af120643b9ce132fc56ad34785dfb53749e4893,Perimeter,31108.261468177476
1af120643b9ce132fc56ad34785dfb53749e4893,Name,Teamrum
1b372fdd3bc02d8d7f396d2ebb3e5b3722390737,WBS_L.3-Building,B22
1b372fdd3bc02d8d7f396d2ebb3e5b3722390737,WBS_L.4-Level,L03
1b372fdd3bc02d8d7f396d2ebb3e5b3722390737,Perimeter,0
1b372fdd3bc02d8d7f396d2ebb3e5b3722390737,Name,Skakt ventilation
1bbe4b4dbe61ec42982814f326d3bbe782cdb8f3,WBS_L.3-Building,B20
1bbe4b4dbe61ec42982814f326d3bbe782cdb8f3,WBS_L.4-Level,L00
1bbe4b4dbe61ec42982814f326d3bbe782cdb8f3,Perimeter,6569.999999964167
1bbe4b4dbe61ec42982814f326d3bbe782cdb8f3,Name,Omklædning
1bfbcc97de41cb683afe2e2699edc65308d530bd,WBS_L.3-Building,B20
1bfbcc97de41cb683afe2e2699edc65308d530bd,WBS_L.4-Level,L03
1bfbcc97de41cb683afe2e2699edc65308d530bd,Perimeter,6887.999999999682
1bfbcc97de41cb683afe2e2699edc65308d530bd,Name,Toilet
1c3340c2f9d70ee2eb77670185b10e56f831ae9f,WBS_L.3-Building,B24
1c3340c2f9d70ee2eb77670185b10e56f831ae9f,WBS_L.4-Level,L01
1c3340c2f9d70ee2eb77670185b10e56f831ae9f,Perimeter,13285.000060524799
1c3340c2f9d70ee2eb77670185b10e56f831ae9f,Name,Samtalerum
1c404af58e57d5596f9d2d54ce091578a3258066,WBS_L.3-Building,B22
1c404af58e57d5596f9d2d54ce091578a3258066,WBS_L.4-Level,L01
1c404af58e57d5596f9d2d54ce091578a3258066,Perimeter,3724.4607999990226
1c404af58e57d5596f9d2d54ce091578a3258066,Name,Rørpost
1ca79a2a3bebf94e398fe96b0539ec27b949f117,WBS_L.3-Building,B24
1ca79a2a3bebf94e398fe96b0539ec27b949f117,WBS_L.4-Level,L04
1ca79a2a3bebf94e398fe96b0539ec27b949f117,Perimeter,21820.748948298387
1ca79a2a3bebf94e398fe96b0539ec27b949f117,Name,Samtalerum
1d13ddea3bda2f3d640343d323d60d9765f3927c,WBS_L.3-Building,B24
1d13ddea3bda2f3d640343d323d60d9765f3927c,WBS_L.4-Level,L02
1d13ddea3bda2f3d640343d323d60d9765f3927c,Perimeter,2139.999999999998
1d13ddea3bda2f3d640343d323d60d9765f3927c,Name,Forberedt for rørpost
1d2250a12327669923fade27b5bb28103a0201fa,WBS_L.3-Building,B22
1d2250a12327669923fade27b5bb28103a0201fa,WBS_L.4-Level,L04
1d2250a12327669923fade27b5bb28103a0201fa,Perimeter,3724.4607999997156
1d2250a12327669923fade27b5bb28103a0201fa,Name,Rørpost
1d276b7cd555a918c6a1af83c5fafcad9aa2ae9d,WBS_L.3-Building,B20
1d276b7cd555a918c6a1af83c5fafcad9aa2ae9d,WBS_L.4-Level,L01
1d276b7cd555a918c6a1af83c5fafcad9aa2ae9d,Perimeter,0
1d276b7cd555a918c6a1af83c5fafcad9aa2ae9d,Name,Opstilling
1d86afaea8c277568928273c78b0e31de7a68e66,WBS_L.3-Building,B24
1d86afaea8c277568928273c78b0e31de7a68e66,WBS_L.4-Level,L03
1d86afaea8c277568928273c78b0e31de7a68e66,Perimeter,9449.99999999948
1d86afaea8c277568928273c78b0e31de7a68e66,Name,Toilet/bad
1de3a07eadac617d5fdb80b690c80144cd2553fa,WBS_L.3-Building,B24
1de3a07eadac617d5fdb80b690c80144cd2553fa,WBS_L.4-Level,L04
1de3a07eadac617d5fdb80b690c80144cd2553fa,Perimeter,20854.999995319333
1de3a07eadac617d5fdb80b690c80144cd2553fa,Name,AGV rum
1dedbcbfdf25ce9d488c6c52b82978afe2281ec5,WBS_L.3-Building,B20
1dedbcbfdf25ce9d488c6c52b82978afe2281ec5,WBS_L.4-Level,L02
1dedbcbfdf25ce9d488c6c52b82978afe2281ec5,Perimeter,22341.19999148781
1dedbcbfdf25ce9d488c6c52b82978afe2281ec5,Name,Bufferlager
1dee4e2f7c43dce04a23db96437f6dcc5382b3d0,WBS_L.3-Building,B22
1dee4e2f7c43dce04a23db96437f6dcc5382b3d0,WBS_L.4-Level,L03
1dee4e2f7c43dce04a23db96437f6dcc5382b3d0,Perimeter,6883.9999999996135
1dee4e2f7c43dce04a23db96437f6dcc5382b3d0,Name,Toilet
1df5d7fab80b2ea935be0262c5505080a7f0f78d,WBS_L.3-Building,B24
